hour,direct_count,registered_count,total_count,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,humidity,windspeed_kmh,is_holiday,is_workday
2011-06-18 21:00:00,58,125,183,2011-06-18,21,5,6,1,clouds,25.8,66.0,7.0,0,0
2011-06-18 22:00:00,56,105,161,2011-06-18,22,5,6,1,clouds,25.8,62.0,9.0,0,0
2011-06-18 23:00:00,53,97,150,2011-06-18,23,5,6,1,clouds,25.8,62.0,0.0,0,0
2011-06-19 00:00:00,18,71,89,2011-06-19,0,6,6,1,clear,24.9,65.0,0.0,0,0
2011-06-19 01:00:00,17,59,76,2011-06-19,1,6,6,1,clouds,24.9,65.0,6.0,0,0
2011-06-19 02:00:00,13,59,72,2011-06-19,2,6,6,1,clear,24.0,74.0,6.0,0,0
2011-06-19 03:00:00,14,16,30,2011-06-19,3,6,6,1,clouds,23.0,78.0,9.0,0,0
2011-06-19 04:00:00,7,10,17,2011-06-19,4,6,6,1,clouds,23.0,74.0,9.0,0,0
2011-06-19 05:00:00,7,12,19,2011-06-19,5,6,6,1,clouds,23.0,78.0,0.0,0,0
2011-06-19 06:00:00,11,22,33,2011-06-19,6,6,6,1,clouds,23.0,78.0,11.0,0,0
2011-06-19 07:00:00,35,36,71,2011-06-19,7,6,6,1,clouds,23.0,78.0,11.0,0,0
2011-06-19 08:00:00,25,59,84,2011-06-19,8,6,6,1,light_rain,24.0,74.0,7.0,0,0
2011-06-19 09:00:00,58,111,169,2011-06-19,9,6,6,1,clouds,24.0,74.0,7.0,0,0
2011-06-19 10:00:00,86,158,244,2011-06-19,10,6,6,1,clouds,24.9,61.0,7.0,0,0
2011-06-19 11:00:00,141,236,377,2011-06-19,11,6,6,1,clouds,25.8,58.0,6.0,0,0
2011-06-19 12:00:00,141,255,396,2011-06-19,12,6,6,1,clouds,26.8,55.0,6.0,0,0
2011-06-19 13:00:00,149,214,363,2011-06-19,13,6,6,1,clouds,26.8,51.0,0.0,0,0
2011-06-19 14:00:00,124,193,317,2011-06-19,14,6,6,1,light_rain,26.8,58.0,7.0,0,0
2011-06-19 15:00:00,146,216,362,2011-06-19,15,6,6,1,clouds,26.8,55.0,7.0,0,0
2011-06-19 16:00:00,121,257,378,2011-06-19,16,6,6,1,clouds,27.7,48.0,0.0,0,0
2011-06-19 17:00:00,159,238,397,2011-06-19,17,6,6,1,clear,26.8,51.0,0.0,0,0
2011-06-19 18:00:00,78,218,296,2011-06-19,18,6,6,1,clouds,26.8,58.0,6.0,0,0
2011-06-19 19:00:00,94,217,311,2011-06-19,19,6,6,1,clear,25.8,62.0,9.0,0,0
2011-06-19 20:00:00,86,146,232,2011-06-19,20,6,6,1,clear,24.9,70.0,13.0,0,0
2011-06-19 21:00:00,57,110,167,2011-06-19,21,6,6,1,clear,24.0,79.0,9.0,0,0
2011-06-19 22:00:00,38,114,152,2011-06-19,22,6,6,1,clear,23.0,78.0,15.0,0,0
2011-06-19 23:00:00,14,78,92,2011-06-19,23,6,6,1,clear,23.0,78.0,13.0,0,0
2011-06-20 00:00:00,7,19,26,2011-06-20,0,0,6,0,clear,23.0,83.0,11.0,0,1
2011-06-20 01:00:00,9,3,12,2011-06-20,1,0,6,0,clear,22.1,89.0,6.0,0,1
2011-06-20 02:00:00,2,0,2,2011-06-20,2,0,6,0,clear,22.1,89.0,6.0,0,1
2011-06-20 03:00:00,1,0,1,2011-06-20,3,0,6,0,light_rain,22.1,89.0,0.0,0,1
2011-06-20 04:00:00,1,2,3,2011-06-20,4,0,6,0,light_rain,21.1,88.0,11.0,0,1
2011-06-20 05:00:00,0,3,3,2011-06-20,5,0,6,0,light_rain,21.1,83.0,9.0,0,1
2011-06-20 06:00:00,1,25,26,2011-06-20,6,0,6,0,light_rain,20.2,78.0,9.0,0,1
2011-06-20 07:00:00,0,46,46,2011-06-20,7,0,6,0,light_rain,18.3,88.0,13.0,0,1
2011-06-20 08:00:00,12,209,221,2011-06-20,8,0,6,0,light_rain,18.3,83.0,13.0,0,1
2011-06-20 09:00:00,19,200,219,2011-06-20,9,0,6,0,clouds,20.2,78.0,17.0,0,1
2011-06-20 10:00:00,33,58,91,2011-06-20,10,0,6,0,clouds,20.2,78.0,17.0,0,1
2011-06-20 11:00:00,27,67,94,2011-06-20,11,0,6,0,clouds,20.2,78.0,7.0,0,1
2011-06-20 12:00:00,33,129,162,2011-06-20,12,0,6,0,clouds,21.1,69.0,7.0,0,1
2011-06-20 13:00:00,50,129,179,2011-06-20,13,0,6,0,clear,22.1,65.0,7.0,0,1
2011-06-20 14:00:00,45,130,175,2011-06-20,14,0,6,0,clear,23.0,61.0,7.0,0,1
2011-06-20 15:00:00,66,139,205,2011-06-20,15,0,6,0,clear,23.0,61.0,9.0,0,1
2011-06-20 16:00:00,61,238,299,2011-06-20,16,0,6,0,clear,24.9,58.0,11.0,0,1
2011-06-20 17:00:00,81,484,565,2011-06-20,17,0,6,0,clear,24.9,54.0,0.0,0,1
2011-06-20 18:00:00,64,474,538,2011-06-20,18,0,6,0,clear,24.9,61.0,17.0,0,1
2011-06-20 19:00:00,62,369,431,2011-06-20,19,0,6,0,clear,23.0,65.0,15.0,0,1
2011-06-20 20:00:00,52,264,316,2011-06-20,20,0,6,0,clear,23.0,69.0,15.0,0,1
2011-06-20 21:00:00,39,167,206,2011-06-20,21,0,6,0,clear,22.1,73.0,11.0,0,1
2011-06-20 22:00:00,24,106,130,2011-06-20,22,0,6,0,clouds,22.1,73.0,15.0,0,1
2011-06-20 23:00:00,10,50,60,2011-06-20,23,0,6,0,clear,21.1,78.0,17.0,0,1
2011-06-21 00:00:00,10,23,33,2011-06-21,0,1,6,0,clear,21.1,78.0,11.0,0,1
2011-06-21 01:00:00,2,12,14,2011-06-21,1,1,6,0,light_rain,21.1,78.0,11.0,0,1
2011-06-21 02:00:00,1,5,6,2011-06-21,2,1,6,0,light_rain,21.1,83.0,11.0,0,1
2011-06-21 03:00:00,0,2,2,2011-06-21,3,1,6,0,light_rain,21.1,83.0,11.0,0,1
2011-06-21 04:00:00,2,7,9,2011-06-21,4,1,6,0,clouds,20.2,88.0,7.0,0,1
2011-06-21 05:00:00,3,22,25,2011-06-21,5,1,6,0,clouds,20.2,88.0,9.0,0,1
2011-06-21 06:00:00,8,107,115,2011-06-21,6,1,6,0,clouds,20.2,88.0,9.0,0,1
2011-06-21 07:00:00,21,288,309,2011-06-21,7,1,6,0,clouds,20.2,94.0,0.0,0,1
2011-06-21 08:00:00,33,368,401,2011-06-21,8,1,6,0,clouds,21.1,88.0,7.0,0,1
2011-06-21 09:00:00,32,243,275,2011-06-21,9,1,6,0,clouds,21.1,88.0,17.0,0,1
2011-06-21 10:00:00,41,120,161,2011-06-21,10,1,6,0,clouds,22.1,83.0,13.0,0,1
2011-06-21 11:00:00,52,119,171,2011-06-21,11,1,6,0,clear,23.0,83.0,11.0,0,1
2011-06-21 12:00:00,40,149,189,2011-06-21,12,1,6,0,clear,24.9,74.0,11.0,0,1
2011-06-21 13:00:00,49,158,207,2011-06-21,13,1,6,0,clear,26.8,66.0,11.0,0,1
2011-06-21 14:00:00,44,108,152,2011-06-21,14,1,6,0,clear,27.7,62.0,15.0,0,1
2011-06-21 15:00:00,42,128,170,2011-06-21,15,1,6,0,clear,28.7,59.0,17.0,0,1
2011-06-21 16:00:00,62,273,335,2011-06-21,16,1,6,0,clear,29.6,59.0,15.0,0,1
2011-06-21 17:00:00,65,507,572,2011-06-21,17,1,6,0,clear,28.7,66.0,15.0,0,1
2011-06-21 18:00:00,67,469,536,2011-06-21,18,1,6,0,clouds,27.7,70.0,17.0,0,1
2011-06-21 19:00:00,67,358,425,2011-06-21,19,1,6,0,clouds,26.8,74.0,15.0,0,1
2011-06-21 20:00:00,72,254,326,2011-06-21,20,1,6,0,light_rain,26.8,70.0,15.0,0,1
2011-06-21 21:00:00,38,191,229,2011-06-21,21,1,6,0,clear,25.8,74.0,13.0,0,1
2011-06-21 22:00:00,12,97,109,2011-06-21,22,1,6,0,clear,24.9,79.0,7.0,0,1
2011-06-21 23:00:00,11,53,64,2011-06-21,23,1,6,0,clear,24.9,74.0,7.0,0,1
2011-06-22 00:00:00,15,18,33,2011-06-22,0,2,6,0,clear,23.0,78.0,13.0,0,1
2011-06-22 01:00:00,2,19,21,2011-06-22,1,2,6,0,clear,23.0,78.0,9.0,0,1
2011-06-22 02:00:00,2,5,7,2011-06-22,2,2,6,0,clear,23.0,78.0,0.0,0,1
2011-06-22 03:00:00,0,7,7,2011-06-22,3,2,6,0,clear,23.0,78.0,9.0,0,1
2011-06-22 04:00:00,3,8,11,2011-06-22,4,2,6,0,clear,22.1,83.0,0.0,0,1
2011-06-22 05:00:00,2,21,23,2011-06-22,5,2,6,0,clear,22.1,89.0,0.0,0,1
2011-06-22 06:00:00,12,110,122,2011-06-22,6,2,6,0,clear,23.0,83.0,0.0,0,1
2011-06-22 07:00:00,23,288,311,2011-06-22,7,2,6,0,clear,24.9,79.0,0.0,0,1
2011-06-22 08:00:00,27,396,423,2011-06-22,8,2,6,0,clear,25.8,74.0,7.0,0,1
2011-06-22 09:00:00,14,205,219,2011-06-22,9,2,6,0,clear,25.8,79.0,11.0,0,1
2011-06-22 10:00:00,31,104,135,2011-06-22,10,2,6,0,clear,26.8,70.0,17.0,0,1
2011-06-22 11:00:00,37,108,145,2011-06-22,11,2,6,0,clear,26.8,70.0,11.0,0,1
2011-06-22 12:00:00,44,144,188,2011-06-22,12,2,6,0,clouds,29.6,59.0,15.0,0,1
2011-06-22 13:00:00,34,113,147,2011-06-22,13,2,6,0,clouds,30.5,56.0,17.0,0,1
2011-06-22 14:00:00,32,113,145,2011-06-22,14,2,6,0,clouds,30.5,52.0,19.0,0,1
2011-06-22 15:00:00,32,114,146,2011-06-22,15,2,6,0,clouds,30.5,56.0,19.0,0,1
2011-06-22 16:00:00,34,224,258,2011-06-22,16,2,6,0,clouds,30.5,59.0,22.0,0,1
2011-06-22 17:00:00,67,462,529,2011-06-22,17,2,6,0,clouds,29.6,55.0,26.0,0,1
2011-06-22 18:00:00,66,447,513,2011-06-22,18,2,6,0,clouds,29.6,59.0,17.0,0,1
2011-06-22 19:00:00,62,280,342,2011-06-22,19,2,6,0,clouds,29.6,52.0,17.0,0,1
2011-06-22 20:00:00,52,230,282,2011-06-22,20,2,6,0,clear,26.8,74.0,9.0,0,1
2011-06-22 21:00:00,31,216,247,2011-06-22,21,2,6,0,clear,26.8,79.0,11.0,0,1
2011-06-22 22:00:00,25,123,148,2011-06-22,22,2,6,0,clouds,25.8,79.0,13.0,0,1
2011-06-22 23:00:00,14,91,105,2011-06-22,23,2,6,0,clouds,25.8,79.0,15.0,0,1
2011-06-23 00:00:00,5,44,49,2011-06-23,0,3,6,0,clear,25.8,79.0,15.0,0,1
2011-06-23 01:00:00,5,26,31,2011-06-23,1,3,6,0,clear,25.8,74.0,15.0,0,1
2011-06-23 02:00:00,0,4,4,2011-06-23,2,3,6,0,clear,25.8,74.0,15.0,0,1
2011-06-23 03:00:00,1,4,5,2011-06-23,3,3,6,0,clouds,25.8,74.0,11.0,0,1
2011-06-23 04:00:00,0,7,7,2011-06-23,4,3,6,0,clouds,24.9,79.0,9.0,0,1
2011-06-23 05:00:00,2,22,24,2011-06-23,5,3,6,0,clear,25.8,74.0,11.0,0,1
2011-06-23 06:00:00,8,92,100,2011-06-23,6,3,6,0,clear,25.8,74.0,11.0,0,1
2011-06-23 07:00:00,26,301,327,2011-06-23,7,3,6,0,clouds,25.8,74.0,9.0,0,1
2011-06-23 08:00:00,20,412,432,2011-06-23,8,3,6,0,clouds,26.8,70.0,13.0,0,1
2011-06-23 09:00:00,33,194,227,2011-06-23,9,3,6,0,clouds,26.8,70.0,9.0,0,1
2011-06-23 10:00:00,39,88,127,2011-06-23,10,3,6,0,clouds,27.7,66.0,9.0,0,1
2011-06-23 11:00:00,28,108,136,2011-06-23,11,3,6,0,light_rain,27.7,66.0,17.0,0,1
2011-06-23 12:00:00,30,130,160,2011-06-23,12,3,6,0,clouds,27.7,66.0,19.0,0,1
2011-06-23 13:00:00,37,149,186,2011-06-23,13,3,6,0,clouds,27.7,62.0,19.0,0,1
2011-06-23 14:00:00,46,103,149,2011-06-23,14,3,6,0,clouds,27.7,66.0,20.0,0,1
2011-06-23 15:00:00,62,127,189,2011-06-23,15,3,6,0,clouds,27.7,52.0,24.0,0,1
2011-06-23 16:00:00,58,217,275,2011-06-23,16,3,6,0,clouds,26.8,62.0,20.0,0,1
2011-06-23 17:00:00,74,495,569,2011-06-23,17,3,6,0,clouds,25.8,70.0,24.0,0,1
2011-06-23 18:00:00,57,483,540,2011-06-23,18,3,6,0,clear,25.8,70.0,28.0,0,1
2011-06-23 19:00:00,56,344,400,2011-06-23,19,3,6,0,clear,25.8,70.0,24.0,0,1
2011-06-23 20:00:00,75,277,352,2011-06-23,20,3,6,0,clear,24.9,74.0,15.0,0,1
2011-06-23 21:00:00,46,188,234,2011-06-23,21,3,6,0,clear,24.9,74.0,13.0,0,1
2011-06-23 22:00:00,23,139,162,2011-06-23,22,3,6,0,clouds,24.9,74.0,15.0,0,1
2011-06-23 23:00:00,15,90,105,2011-06-23,23,3,6,0,clear,24.9,74.0,19.0,0,1
2011-06-24 00:00:00,10,53,63,2011-06-24,0,4,6,0,clear,24.0,79.0,13.0,0,1
2011-06-24 01:00:00,8,20,28,2011-06-24,1,4,6,0,clear,23.0,83.0,22.0,0,1
2011-06-24 02:00:00,4,10,14,2011-06-24,2,4,6,0,clear,23.0,83.0,22.0,0,1
2011-06-24 03:00:00,1,4,5,2011-06-24,3,4,6,0,clear,23.0,83.0,11.0,0,1
2011-06-24 04:00:00,1,8,9,2011-06-24,4,4,6,0,clear,23.0,83.0,6.0,0,1
2011-06-24 05:00:00,2,18,20,2011-06-24,5,4,6,0,clear,22.1,89.0,6.0,0,1
2011-06-24 06:00:00,4,87,91,2011-06-24,6,4,6,0,clear,23.0,83.0,9.0,0,1
2011-06-24 07:00:00,21,247,268,2011-06-24,7,4,6,0,clouds,23.0,83.0,15.0,0,1
2011-06-24 08:00:00,27,439,466,2011-06-24,8,4,6,0,clear,24.9,74.0,15.0,0,1
2011-06-24 09:00:00,28,203,231,2011-06-24,9,4,6,0,clear,26.8,62.0,9.0,0,1
2011-06-24 10:00:00,43,102,145,2011-06-24,10,4,6,0,clear,29.6,43.0,19.0,0,1
2011-06-24 11:00:00,56,147,203,2011-06-24,11,4,6,0,clear,29.6,38.0,22.0,0,1
2011-06-24 12:00:00,51,150,201,2011-06-24,12,4,6,0,clear,29.6,41.0,19.0,0,1
2011-06-24 13:00:00,43,178,221,2011-06-24,13,4,6,0,clear,29.6,36.0,15.0,0,1
2011-06-24 14:00:00,67,162,229,2011-06-24,14,4,6,0,clear,28.7,43.0,19.0,0,1
2011-06-24 15:00:00,69,147,216,2011-06-24,15,4,6,0,clear,30.5,34.0,26.0,0,1
2011-06-24 16:00:00,80,247,327,2011-06-24,16,4,6,0,clear,29.6,33.0,28.0,0,1
2011-06-24 17:00:00,85,472,557,2011-06-24,17,4,6,0,clear,27.7,37.0,17.0,0,1
2011-06-24 18:00:00,87,365,452,2011-06-24,18,4,6,0,clear,27.7,37.0,20.0,0,1
2011-06-24 19:00:00,92,293,385,2011-06-24,19,4,6,0,clear,26.8,40.0,15.0,0,1
2011-06-24 20:00:00,66,222,288,2011-06-24,20,4,6,0,clear,25.8,45.0,11.0,0,1
2011-06-24 21:00:00,50,183,233,2011-06-24,21,4,6,0,clear,24.9,48.0,9.0,0,1
2011-06-24 22:00:00,41,126,167,2011-06-24,22,4,6,0,clear,24.9,48.0,0.0,0,1
2011-06-24 23:00:00,33,139,172,2011-06-24,23,4,6,0,clear,24.0,51.0,9.0,0,1
2011-06-25 00:00:00,19,97,116,2011-06-25,0,5,6,1,clear,24.0,47.0,11.0,0,0
2011-06-25 01:00:00,20,75,95,2011-06-25,1,5,6,1,clear,23.0,50.0,11.0,0,0
2011-06-25 02:00:00,8,51,59,2011-06-25,2,5,6,1,clouds,23.0,50.0,13.0,0,0
2011-06-25 03:00:00,18,21,39,2011-06-25,3,5,6,1,clear,22.1,57.0,13.0,0,0
2011-06-25 04:00:00,7,4,11,2011-06-25,4,5,6,1,clear,22.1,57.0,13.0,0,0
2011-06-25 05:00:00,6,8,14,2011-06-25,5,5,6,1,clear,21.1,61.0,9.0,0,0
2011-06-25 06:00:00,12,17,29,2011-06-25,6,5,6,1,clear,22.1,57.0,15.0,0,0
2011-06-25 07:00:00,7,35,42,2011-06-25,7,5,6,1,clear,22.1,57.0,19.0,0,0
2011-06-25 08:00:00,27,85,112,2011-06-25,8,5,6,1,clear,24.9,48.0,17.0,0,0
2011-06-25 09:00:00,47,139,186,2011-06-25,9,5,6,1,clear,25.8,45.0,17.0,0,0
2011-06-25 10:00:00,99,203,302,2011-06-25,10,5,6,1,clear,25.8,45.0,13.0,0,0
2011-06-25 11:00:00,122,209,331,2011-06-25,11,5,6,1,clear,26.8,42.0,0.0,0,0
2011-06-25 12:00:00,140,252,392,2011-06-25,12,5,6,1,clear,26.8,40.0,19.0,0,0
2011-06-25 13:00:00,140,231,371,2011-06-25,13,5,6,1,clear,26.8,40.0,19.0,0,0
2011-06-25 14:00:00,151,232,383,2011-06-25,14,5,6,1,clear,26.8,45.0,20.0,0,0
2011-06-25 15:00:00,157,235,392,2011-06-25,15,5,6,1,clear,26.8,45.0,0.0,0,0
2011-06-25 16:00:00,175,235,410,2011-06-25,16,5,6,1,clear,27.7,43.0,20.0,0,0
2011-06-25 17:00:00,152,247,399,2011-06-25,17,5,6,1,clear,26.8,42.0,15.0,0,0
2011-06-25 18:00:00,108,199,307,2011-06-25,18,5,6,1,clear,25.8,45.0,17.0,0,0
2011-06-25 19:00:00,121,254,375,2011-06-25,19,5,6,1,clear,25.8,48.0,19.0,0,0
2011-06-25 20:00:00,74,195,269,2011-06-25,20,5,6,1,clear,24.9,48.0,13.0,0,0
2011-06-25 21:00:00,62,140,202,2011-06-25,21,5,6,1,clear,24.0,51.0,11.0,0,0
2011-06-25 22:00:00,61,126,187,2011-06-25,22,5,6,1,clear,24.0,47.0,13.0,0,0
2011-06-25 23:00:00,49,130,179,2011-06-25,23,5,6,1,clouds,23.0,50.0,20.0,0,0
2011-06-26 00:00:00,30,85,115,2011-06-26,0,6,6,1,clear,22.1,53.0,0.0,0,0
2011-06-26 01:00:00,17,73,90,2011-06-26,1,6,6,1,clear,22.1,53.0,7.0,0,0
2011-06-26 02:00:00,17,70,87,2011-06-26,2,6,6,1,clear,21.1,57.0,7.0,0,0
2011-06-26 03:00:00,12,22,34,2011-06-26,3,6,6,1,clear,20.2,64.0,7.0,0,0
2011-06-26 04:00:00,3,8,11,2011-06-26,4,6,6,1,clear,20.2,64.0,6.0,0,0
2011-06-26 05:00:00,3,9,12,2011-06-26,5,6,6,1,clear,20.2,64.0,0.0,0,0
2011-06-26 06:00:00,7,13,20,2011-06-26,6,6,6,1,clear,20.2,64.0,0.0,0,0
2011-06-26 07:00:00,24,27,51,2011-06-26,7,6,6,1,clear,21.1,61.0,0.0,0,0
2011-06-26 08:00:00,29,78,107,2011-06-26,8,6,6,1,clear,22.1,61.0,13.0,0,0
2011-06-26 09:00:00,75,131,206,2011-06-26,9,6,6,1,clear,23.0,54.0,6.0,0,0
2011-06-26 10:00:00,136,196,332,2011-06-26,10,6,6,1,clear,25.8,48.0,7.0,0,0
2011-06-26 11:00:00,127,219,346,2011-06-26,11,6,6,1,clear,25.8,45.0,9.0,0,0
2011-06-26 12:00:00,175,268,443,2011-06-26,12,6,6,1,clear,26.8,40.0,11.0,0,0
2011-06-26 13:00:00,197,245,442,2011-06-26,13,6,6,1,clear,26.8,40.0,0.0,0,0
2011-06-26 14:00:00,197,246,443,2011-06-26,14,6,6,1,clear,26.8,40.0,9.0,0,0
2011-06-26 15:00:00,174,229,403,2011-06-26,15,6,6,1,clear,26.8,40.0,0.0,0,0
2011-06-26 16:00:00,177,278,455,2011-06-26,16,6,6,1,clear,26.8,42.0,13.0,0,0
2011-06-26 17:00:00,178,243,421,2011-06-26,17,6,6,1,clouds,25.8,42.0,11.0,0,0
2011-06-26 18:00:00,117,265,382,2011-06-26,18,6,6,1,clouds,25.8,45.0,17.0,0,0
2011-06-26 19:00:00,89,228,317,2011-06-26,19,6,6,1,clouds,25.8,48.0,9.0,0,0
2011-06-26 20:00:00,55,158,213,2011-06-26,20,6,6,1,clouds,24.9,48.0,7.0,0,0
2011-06-26 21:00:00,48,135,183,2011-06-26,21,6,6,1,clouds,24.9,54.0,7.0,0,0
2011-06-26 22:00:00,19,95,114,2011-06-26,22,6,6,1,clear,24.9,51.0,0.0,0,0
2011-06-26 23:00:00,14,64,78,2011-06-26,23,6,6,1,clear,24.9,54.0,6.0,0,0
2011-06-27 00:00:00,7,25,32,2011-06-27,0,0,6,0,light_rain,22.1,73.0,19.0,0,1
2011-06-27 01:00:00,4,11,15,2011-06-27,1,0,6,0,clouds,21.1,78.0,9.0,0,1
2011-06-27 02:00:00,3,3,6,2011-06-27,2,0,6,0,light_rain,21.1,78.0,9.0,0,1
2011-06-27 03:00:00,0,2,2,2011-06-27,3,0,6,0,light_rain,21.1,78.0,9.0,0,1
2011-06-27 04:00:00,1,8,9,2011-06-27,4,0,6,0,clouds,20.2,83.0,11.0,0,1
2011-06-27 05:00:00,1,21,22,2011-06-27,5,0,6,0,clouds,21.1,83.0,11.0,0,1
2011-06-27 06:00:00,4,90,94,2011-06-27,6,0,6,0,clouds,21.1,78.0,11.0,0,1
2011-06-27 07:00:00,14,247,261,2011-06-27,7,0,6,0,clouds,22.1,73.0,15.0,0,1
2011-06-27 08:00:00,29,418,447,2011-06-27,8,0,6,0,clear,23.0,74.0,13.0,0,1
2011-06-27 09:00:00,37,150,187,2011-06-27,9,0,6,0,clouds,25.8,54.0,0.0,0,1
2011-06-27 10:00:00,55,95,150,2011-06-27,10,0,6,0,clouds,25.8,54.0,9.0,0,1
2011-06-27 11:00:00,55,95,150,2011-06-27,11,0,6,0,clouds,24.9,58.0,0.0,0,1
2011-06-27 12:00:00,40,130,170,2011-06-27,12,0,6,0,clouds,25.8,54.0,0.0,0,1
2011-06-27 13:00:00,37,127,164,2011-06-27,13,0,6,0,clouds,25.8,58.0,15.0,0,1
2011-06-27 14:00:00,58,100,158,2011-06-27,14,0,6,0,clouds,25.8,58.0,6.0,0,1
2011-06-27 15:00:00,76,126,202,2011-06-27,15,0,6,0,clouds,26.8,55.0,0.0,0,1
2011-06-27 16:00:00,53,222,275,2011-06-27,16,0,6,0,clear,26.8,55.0,7.0,0,1
2011-06-27 17:00:00,90,514,604,2011-06-27,17,0,6,0,clear,26.8,55.0,9.0,0,1
2011-06-27 18:00:00,79,512,591,2011-06-27,18,0,6,0,clear,26.8,51.0,0.0,0,1
2011-06-27 19:00:00,56,340,396,2011-06-27,19,0,6,0,clear,25.8,62.0,13.0,0,1
2011-06-27 20:00:00,54,251,305,2011-06-27,20,0,6,0,clear,24.9,65.0,7.0,0,1
2011-06-27 21:00:00,52,190,242,2011-06-27,21,0,6,0,clear,24.9,65.0,0.0,0,1
2011-06-27 22:00:00,33,112,145,2011-06-27,22,0,6,0,clear,24.0,69.0,0.0,0,1
2011-06-27 23:00:00,16,65,81,2011-06-27,23,0,6,0,clear,24.0,69.0,0.0,0,1
2011-06-28 00:00:00,5,25,30,2011-06-28,0,1,6,0,clouds,23.0,78.0,9.0,0,1
2011-06-28 01:00:00,5,8,13,2011-06-28,1,1,6,0,clear,23.0,74.0,0.0,0,1
2011-06-28 02:00:00,2,9,11,2011-06-28,2,1,6,0,clouds,23.0,74.0,0.0,0,1
2011-06-28 03:00:00,0,2,2,2011-06-28,3,1,6,0,clouds,23.0,74.0,0.0,0,1
2011-06-28 04:00:00,1,7,8,2011-06-28,4,1,6,0,clear,23.0,74.0,0.0,0,1
2011-06-28 05:00:00,1,20,21,2011-06-28,5,1,6,0,clear,23.0,78.0,0.0,0,1
2011-06-28 06:00:00,7,117,124,2011-06-28,6,1,6,0,clear,23.0,83.0,11.0,0,1
2011-06-28 07:00:00,27,320,347,2011-06-28,7,1,6,0,clear,24.0,83.0,13.0,0,1
2011-06-28 08:00:00,39,417,456,2011-06-28,8,1,6,0,clear,24.9,79.0,11.0,0,1
2011-06-28 09:00:00,38,208,246,2011-06-28,9,1,6,0,clear,26.8,70.0,0.0,0,1
2011-06-28 10:00:00,45,112,157,2011-06-28,10,1,6,0,clear,29.6,49.0,11.0,0,1
2011-06-28 11:00:00,49,118,167,2011-06-28,11,1,6,0,clear,30.5,46.0,0.0,0,1
2011-06-28 12:00:00,41,161,202,2011-06-28,12,1,6,0,clear,31.5,47.0,15.0,0,1
2011-06-28 13:00:00,33,156,189,2011-06-28,13,1,6,0,clear,31.5,44.0,0.0,0,1
2011-06-28 14:00:00,43,117,160,2011-06-28,14,1,6,0,clear,32.4,44.0,15.0,0,1
2011-06-28 15:00:00,39,127,166,2011-06-28,15,1,6,0,clear,32.4,41.0,0.0,0,1
2011-06-28 16:00:00,41,220,261,2011-06-28,16,1,6,0,clear,32.4,47.0,19.0,0,1
2011-06-28 17:00:00,70,509,579,2011-06-28,17,1,6,0,light_rain,30.5,56.0,19.0,0,1
2011-06-28 18:00:00,68,436,504,2011-06-28,18,1,6,0,light_rain,29.6,55.0,20.0,0,1
2011-06-28 19:00:00,44,255,299,2011-06-28,19,1,6,0,clouds,26.8,58.0,31.0,0,1
2011-06-28 20:00:00,50,246,296,2011-06-28,20,1,6,0,clear,26.8,62.0,0.0,0,1
2011-06-28 21:00:00,31,164,195,2011-06-28,21,1,6,0,clear,26.8,66.0,19.0,0,1
2011-06-28 22:00:00,30,104,134,2011-06-28,22,1,6,0,clear,24.9,70.0,20.0,0,1
2011-06-28 23:00:00,23,58,81,2011-06-28,23,1,6,0,clear,24.9,70.0,19.0,0,1
2011-06-29 00:00:00,11,25,36,2011-06-29,0,2,6,0,clouds,24.0,79.0,19.0,0,1
2011-06-29 01:00:00,10,18,28,2011-06-29,1,2,6,0,clear,24.0,79.0,20.0,0,1
2011-06-29 02:00:00,7,9,16,2011-06-29,2,2,6,0,clear,23.0,83.0,15.0,0,1
2011-06-29 03:00:00,2,3,5,2011-06-29,3,2,6,0,clouds,23.0,83.0,7.0,0,1
2011-06-29 04:00:00,0,5,5,2011-06-29,4,2,6,0,clear,23.0,83.0,7.0,0,1
2011-06-29 05:00:00,3,19,22,2011-06-29,5,2,6,0,clear,22.1,83.0,13.0,0,1
2011-06-29 06:00:00,12,104,116,2011-06-29,6,2,6,0,clear,23.0,69.0,20.0,0,1
2011-06-29 07:00:00,18,318,336,2011-06-29,7,2,6,0,clear,24.9,54.0,15.0,0,1
2011-06-29 08:00:00,41,499,540,2011-06-29,8,2,6,0,clear,24.9,48.0,19.0,0,1
2011-06-29 09:00:00,32,189,221,2011-06-29,9,2,6,0,clear,25.8,45.0,26.0,0,1
2011-06-29 10:00:00,31,95,126,2011-06-29,10,2,6,0,clear,26.8,42.0,19.0,0,1
2011-06-29 11:00:00,53,117,170,2011-06-29,11,2,6,0,clear,27.7,35.0,15.0,0,1
2011-06-29 12:00:00,55,188,243,2011-06-29,12,2,6,0,clear,27.7,35.0,17.0,0,1
2011-06-29 13:00:00,45,186,231,2011-06-29,13,2,6,0,clear,29.6,31.0,22.0,0,1
2011-06-29 14:00:00,50,138,188,2011-06-29,14,2,6,0,clear,29.6,31.0,13.0,0,1
2011-06-29 15:00:00,43,146,189,2011-06-29,15,2,6,0,clear,30.5,30.0,11.0,0,1
2011-06-29 16:00:00,60,268,328,2011-06-29,16,2,6,0,clear,30.5,30.0,28.0,0,1
