hour,date,hour_of_day,day_of_week,month,is_weekend,temperature_c,humidity,windspeed_kmh,conditions,registered_count,direct_count,total_count,holiday,is_holiday,is_workday
2011-04-20 17:00:00,2011-04-20,17,2,4,0,26.8,37.0,28.0,clouds,398,34,432,,0,1
2011-04-20 18:00:00,2011-04-20,18,2,4,0,26.8,30.0,24.0,clear,385,56,441,,0,1
2011-04-20 19:00:00,2011-04-20,19,2,4,0,24.9,32.0,17.0,clear,309,74,383,,0,1
2011-04-20 20:00:00,2011-04-20,20,2,4,0,24.0,32.0,7.0,clear,194,31,225,,0,1
2011-04-20 21:00:00,2011-04-20,21,2,4,0,23.0,36.0,19.0,clear,134,38,172,,0,1
2011-04-20 22:00:00,2011-04-20,22,2,4,0,21.1,41.0,17.0,clear,105,12,117,,0,1
2011-04-20 23:00:00,2011-04-20,23,2,4,0,20.2,40.0,22.0,clear,79,14,93,,0,1
2011-04-21 00:00:00,2011-04-21,0,3,4,0,18.3,43.0,24.0,clear,33,11,44,,0,1
2011-04-21 01:00:00,2011-04-21,1,3,4,0,16.4,45.0,15.0,clear,20,6,26,,0,1
2011-04-21 02:00:00,2011-04-21,2,3,4,0,15.5,42.0,26.0,clear,10,3,13,,0,1
2011-04-21 03:00:00,2011-04-21,3,3,4,0,13.6,51.0,31.0,clouds,3,4,7,,0,1
2011-04-21 04:00:00,2011-04-21,4,3,4,0,12.7,54.0,30.0,clouds,4,2,6,,0,1
2011-04-21 05:00:00,2011-04-21,5,3,4,0,11.7,54.0,37.0,clouds,14,0,14,,0,1
2011-04-21 06:00:00,2011-04-21,6,3,4,0,10.8,58.0,39.0,clouds,73,2,75,,0,1
2011-04-21 07:00:00,2011-04-21,7,3,4,0,11.7,47.0,31.0,clouds,183,15,198,,0,1
2011-04-21 08:00:00,2011-04-21,8,3,4,0,10.8,50.0,33.0,clouds,346,19,365,,0,1
2011-04-21 09:00:00,2011-04-21,9,3,4,0,11.7,47.0,19.0,clouds,178,18,196,,0,1
2011-04-21 10:00:00,2011-04-21,10,3,4,0,11.7,44.0,24.0,clear,73,25,98,,0,1
2011-04-21 11:00:00,2011-04-21,11,3,4,0,12.7,41.0,19.0,clear,99,34,133,,0,1
2011-04-21 12:00:00,2011-04-21,12,3,4,0,13.6,38.0,11.0,clear,150,49,199,,0,1
2011-04-21 13:00:00,2011-04-21,13,3,4,0,14.6,33.0,22.0,clear,122,55,177,,0,1
2011-04-21 14:00:00,2011-04-21,14,3,4,0,15.5,34.0,26.0,clear,160,68,228,,0,1
2011-04-21 15:00:00,2011-04-21,15,3,4,0,16.4,29.0,28.0,clear,166,69,235,,0,1
2011-04-21 16:00:00,2011-04-21,16,3,4,0,16.4,27.0,24.0,clear,228,66,294,,0,1
2011-04-21 17:00:00,2011-04-21,17,3,4,0,15.5,29.0,11.0,clear,402,79,481,,0,1
2011-04-21 18:00:00,2011-04-21,18,3,4,0,15.5,25.0,19.0,clear,381,71,452,,0,1
2011-04-21 19:00:00,2011-04-21,19,3,4,0,13.6,28.0,19.0,clear,272,52,324,,0,1
2011-04-21 20:00:00,2011-04-21,20,3,4,0,12.7,30.0,9.0,clear,176,28,204,,0,1
2011-04-21 21:00:00,2011-04-21,21,3,4,0,11.7,47.0,13.0,clear,159,25,184,,0,1
2011-04-21 22:00:00,2011-04-21,22,3,4,0,11.7,38.0,6.0,clear,106,31,137,,0,1
2011-04-21 23:00:00,2011-04-21,23,3,4,0,10.8,43.0,7.0,clear,86,13,99,,0,1
2011-04-22 00:00:00,2011-04-22,0,4,4,0,8.9,62.0,13.0,clear,30,3,33,,0,1
2011-04-22 01:00:00,2011-04-22,1,4,4,0,8.9,53.0,17.0,clear,22,2,24,,0,1
2011-04-22 02:00:00,2011-04-22,2,4,4,0,8.9,53.0,20.0,clear,7,2,9,,0,1
2011-04-22 03:00:00,2011-04-22,3,4,4,0,8.9,53.0,20.0,clear,2,0,2,,0,1
2011-04-22 04:00:00,2011-04-22,4,4,4,0,8.0,53.0,19.0,clear,2,1,3,,0,1
2011-04-22 05:00:00,2011-04-22,5,4,4,0,8.0,53.0,15.0,clear,16,0,16,,0,1
2011-04-22 06:00:00,2011-04-22,6,4,4,0,8.0,53.0,19.0,clear,47,2,49,,0,1
2011-04-22 07:00:00,2011-04-22,7,4,4,0,8.0,53.0,19.0,clouds,175,5,180,,0,1
2011-04-22 08:00:00,2011-04-22,8,4,4,0,8.0,53.0,17.0,clouds,331,15,346,,0,1
2011-04-22 09:00:00,2011-04-22,9,4,4,0,8.0,61.0,20.0,light_rain,178,17,195,,0,1
2011-04-22 10:00:00,2011-04-22,10,4,4,0,8.9,62.0,13.0,clouds,104,32,136,,0,1
2011-04-22 11:00:00,2011-04-22,11,4,4,0,8.0,66.0,13.0,light_rain,83,23,106,,0,1
2011-04-22 12:00:00,2011-04-22,12,4,4,0,8.0,76.0,9.0,light_rain,61,19,80,,0,1
2011-04-22 13:00:00,2011-04-22,13,4,4,0,8.0,87.0,13.0,light_rain,37,3,40,,0,1
2011-04-22 14:00:00,2011-04-22,14,4,4,0,8.0,87.0,17.0,light_rain,33,3,36,,0,1
2011-04-22 15:00:00,2011-04-22,15,4,4,0,8.0,87.0,13.0,light_rain,62,13,75,,0,1
2011-04-22 16:00:00,2011-04-22,16,4,4,0,8.0,87.0,9.0,light_rain,58,4,62,,0,1
2011-04-22 17:00:00,2011-04-22,17,4,4,0,7.0,93.0,15.0,light_rain,63,6,69,,0,1
2011-04-22 18:00:00,2011-04-22,18,4,4,0,7.0,93.0,15.0,light_rain,47,4,51,,0,1
2011-04-22 19:00:00,2011-04-22,19,4,4,0,7.0,93.0,15.0,light_rain,48,7,55,,0,1
2011-04-22 20:00:00,2011-04-22,20,4,4,0,7.0,87.0,15.0,light_rain,39,8,47,,0,1
2011-04-22 21:00:00,2011-04-22,21,4,4,0,6.1,93.0,11.0,light_rain,23,5,28,,0,1
2011-04-22 22:00:00,2011-04-22,22,4,4,0,6.1,100.0,9.0,light_rain,21,3,24,,0,1
2011-04-22 23:00:00,2011-04-22,23,4,4,0,7.0,93.0,7.0,light_rain,17,0,17,,0,1
2011-04-23 00:00:00,2011-04-23,0,5,4,1,7.0,100.0,13.0,clouds,18,0,18,,0,0
2011-04-23 01:00:00,2011-04-23,1,5,4,1,7.0,100.0,13.0,clouds,11,5,16,,0,0
2011-04-23 02:00:00,2011-04-23,2,5,4,1,7.0,100.0,9.0,light_rain,14,3,17,,0,0
2011-04-23 03:00:00,2011-04-23,3,5,4,1,7.0,100.0,6.0,light_rain,4,0,4,,0,0
2011-04-23 04:00:00,2011-04-23,4,5,4,1,8.0,100.0,0.0,light_rain,3,2,5,,0,0
2011-04-23 05:00:00,2011-04-23,5,5,4,1,8.0,100.0,0.0,light_rain,6,1,7,,0,0
2011-04-23 06:00:00,2011-04-23,6,5,4,1,8.0,100.0,11.0,clouds,11,0,11,,0,0
2011-04-23 07:00:00,2011-04-23,7,5,4,1,8.0,100.0,11.0,light_rain,17,2,19,,0,0
2011-04-23 08:00:00,2011-04-23,8,5,4,1,8.9,100.0,17.0,clouds,32,15,47,,0,0
2011-04-23 09:00:00,2011-04-23,9,5,4,1,9.9,94.0,20.0,clouds,55,13,68,,0,0
2011-04-23 10:00:00,2011-04-23,10,5,4,1,11.7,88.0,15.0,clouds,93,36,129,,0,0
2011-04-23 11:00:00,2011-04-23,11,5,4,1,13.6,88.0,15.0,clouds,164,68,232,,0,0
2011-04-23 12:00:00,2011-04-23,12,5,4,1,16.4,83.0,28.0,clear,197,94,291,,0,0
2011-04-23 13:00:00,2011-04-23,13,5,4,1,16.4,83.0,26.0,clear,186,126,312,,0,0
2011-04-23 14:00:00,2011-04-23,14,5,4,1,19.3,78.0,24.0,clear,209,182,391,,0,0
2011-04-23 15:00:00,2011-04-23,15,5,4,1,20.2,73.0,26.0,clear,226,171,397,,0,0
2011-04-23 16:00:00,2011-04-23,16,5,4,1,20.2,73.0,19.0,clear,246,180,426,,0,0
2011-04-23 17:00:00,2011-04-23,17,5,4,1,20.2,73.0,22.0,clear,215,168,383,,0,0
2011-04-23 18:00:00,2011-04-23,18,5,4,1,19.3,78.0,13.0,clear,227,149,376,,0,0
2011-04-23 19:00:00,2011-04-23,19,5,4,1,18.3,83.0,19.0,clear,199,84,283,,0,0
2011-04-23 20:00:00,2011-04-23,20,5,4,1,17.4,88.0,17.0,clouds,138,45,183,,0,0
2011-04-23 21:00:00,2011-04-23,21,5,4,1,18.3,83.0,19.0,clouds,103,32,135,,0,0
2011-04-23 22:00:00,2011-04-23,22,5,4,1,19.3,78.0,17.0,clouds,114,55,169,,0,0
2011-04-23 23:00:00,2011-04-23,23,5,4,1,17.4,88.0,11.0,clouds,86,31,117,,0,0
2011-04-24 00:00:00,2011-04-24,0,6,4,1,16.4,83.0,15.0,clear,66,30,96,,0,0
2011-04-24 01:00:00,2011-04-24,1,6,4,1,15.5,88.0,13.0,clear,40,14,54,,0,0
2011-04-24 02:00:00,2011-04-24,2,6,4,1,15.5,88.0,13.0,clear,45,27,72,,0,0
2011-04-24 03:00:00,2011-04-24,3,6,4,1,15.5,94.0,6.0,clear,20,4,24,,0,0
2011-04-24 04:00:00,2011-04-24,4,6,4,1,15.5,94.0,6.0,clear,5,0,5,,0,0
2011-04-24 05:00:00,2011-04-24,5,6,4,1,15.5,94.0,6.0,clear,7,5,12,,0,0
2011-04-24 06:00:00,2011-04-24,6,6,4,1,15.5,100.0,0.0,clouds,3,10,13,,0,0
2011-04-24 07:00:00,2011-04-24,7,6,4,1,15.5,100.0,0.0,clouds,11,16,27,,0,0
2011-04-24 08:00:00,2011-04-24,8,6,4,1,16.4,94.0,15.0,clear,42,38,80,,0,0
2011-04-24 09:00:00,2011-04-24,9,6,4,1,18.3,88.0,17.0,clear,104,73,177,,0,0
2011-04-24 10:00:00,2011-04-24,10,6,4,1,20.2,78.0,11.0,clear,171,118,289,,0,0
2011-04-24 11:00:00,2011-04-24,11,6,4,1,23.0,65.0,9.0,clear,193,124,317,,0,0
2011-04-24 12:00:00,2011-04-24,12,6,4,1,24.0,65.0,17.0,clear,220,168,388,,0,0
2011-04-24 13:00:00,2011-04-24,13,6,4,1,24.9,58.0,19.0,clear,236,205,441,,0,0
2011-04-24 14:00:00,2011-04-24,14,6,4,1,24.9,54.0,22.0,clear,223,197,420,,0,0
2011-04-24 15:00:00,2011-04-24,15,6,4,1,23.0,61.0,17.0,clear,202,167,369,,0,0
2011-04-24 16:00:00,2011-04-24,16,6,4,1,26.8,48.0,26.0,clear,197,162,359,,0,0
2011-04-24 17:00:00,2011-04-24,17,6,4,1,23.0,65.0,20.0,clear,189,142,331,,0,0
2011-04-24 18:00:00,2011-04-24,18,6,4,1,22.1,69.0,11.0,clear,174,96,270,,0,0
2011-04-24 19:00:00,2011-04-24,19,6,4,1,20.2,83.0,19.0,light_rain,132,62,194,,0,0
2011-04-24 20:00:00,2011-04-24,20,6,4,1,20.2,83.0,19.0,light_rain,71,34,105,,0,0
2011-04-24 21:00:00,2011-04-24,21,6,4,1,17.4,94.0,11.0,light_rain,53,8,61,,0,0
2011-04-24 22:00:00,2011-04-24,22,6,4,1,17.4,100.0,11.0,light_rain,40,5,45,,0,0
2011-04-24 23:00:00,2011-04-24,23,6,4,1,17.4,100.0,6.0,light_rain,37,5,42,,0,0
2011-04-25 00:00:00,2011-04-25,0,0,4,0,16.4,100.0,0.0,light_rain,10,2,12,,0,1
2011-04-25 01:00:00,2011-04-25,1,0,4,0,17.4,100.0,6.0,clear,8,2,10,,0,1
2011-04-25 02:00:00,2011-04-25,2,0,4,0,17.4,100.0,6.0,clear,9,1,10,,0,1
2011-04-25 03:00:00,2011-04-25,3,0,4,0,15.5,100.0,7.0,clouds,8,2,10,,0,1
2011-04-25 04:00:00,2011-04-25,4,0,4,0,16.4,100.0,0.0,clouds,4,1,5,,0,1
2011-04-25 05:00:00,2011-04-25,5,0,4,0,13.6,100.0,0.0,clouds,14,3,17,,0,1
2011-04-25 06:00:00,2011-04-25,6,0,4,0,15.5,100.0,0.0,clouds,59,7,66,,0,1
2011-04-25 07:00:00,2011-04-25,7,0,4,0,16.4,100.0,6.0,clouds,183,13,196,,0,1
2011-04-25 08:00:00,2011-04-25,8,0,4,0,18.3,88.0,7.0,clear,326,27,353,,0,1
2011-04-25 09:00:00,2011-04-25,9,0,4,0,20.2,83.0,9.0,clear,147,27,174,,0,1
2011-04-25 10:00:00,2011-04-25,10,0,4,0,22.1,73.0,15.0,clear,64,61,125,,0,1
2011-04-25 11:00:00,2011-04-25,11,0,4,0,22.1,73.0,15.0,clear,94,53,147,,0,1
2011-04-25 12:00:00,2011-04-25,12,0,4,0,23.0,74.0,17.0,clear,140,48,188,,0,1
2011-04-25 13:00:00,2011-04-25,13,0,4,0,24.9,65.0,15.0,clear,146,57,203,,0,1
2011-04-25 14:00:00,2011-04-25,14,0,4,0,25.8,54.0,15.0,clear,99,47,146,,0,1
2011-04-25 15:00:00,2011-04-25,15,0,4,0,26.8,51.0,15.0,clear,125,50,175,,0,1
2011-04-25 16:00:00,2011-04-25,16,0,4,0,24.9,54.0,24.0,clear,198,41,239,,0,1
2011-04-25 17:00:00,2011-04-25,17,0,4,0,24.9,54.0,20.0,clear,441,80,521,,0,1
2011-04-25 18:00:00,2011-04-25,18,0,4,0,24.0,57.0,24.0,clear,425,74,499,,0,1
2011-04-25 19:00:00,2011-04-25,19,0,4,0,23.0,57.0,22.0,clear,320,62,382,,0,1
2011-04-25 20:00:00,2011-04-25,20,0,4,0,23.0,61.0,19.0,clear,195,42,237,,0,1
2011-04-25 21:00:00,2011-04-25,21,0,4,0,21.1,69.0,17.0,clear,149,41,190,,0,1
2011-04-25 22:00:00,2011-04-25,22,0,4,0,20.2,73.0,20.0,clear,83,23,106,,0,1
2011-04-25 23:00:00,2011-04-25,23,0,4,0,19.3,78.0,19.0,clear,53,9,62,,0,1
2011-04-26 00:00:00,2011-04-26,0,1,4,0,21.1,69.0,19.0,clear,17,10,27,,0,1
2011-04-26 01:00:00,2011-04-26,1,1,4,0,21.1,73.0,19.0,clear,5,16,21,,0,1
2011-04-26 02:00:00,2011-04-26,2,1,4,0,18.3,83.0,22.0,clear,9,17,26,,0,1
2011-04-26 03:00:00,2011-04-26,3,1,4,0,17.4,88.0,19.0,clear,4,17,21,,0,1
2011-04-26 04:00:00,2011-04-26,4,1,4,0,18.3,83.0,17.0,clear,4,2,6,,0,1
2011-04-26 05:00:00,2011-04-26,5,1,4,0,17.4,88.0,17.0,clear,16,0,16,,0,1
2011-04-26 06:00:00,2011-04-26,6,1,4,0,18.3,88.0,15.0,clear,80,0,80,,0,1
2011-04-26 07:00:00,2011-04-26,7,1,4,0,19.3,83.0,20.0,clear,254,16,270,,0,1
2011-04-26 08:00:00,2011-04-26,8,1,4,0,19.3,83.0,20.0,clear,417,32,449,,0,1
2011-04-26 09:00:00,2011-04-26,9,1,4,0,22.1,73.0,24.0,clear,164,35,199,,0,1
2011-04-26 10:00:00,2011-04-26,10,1,4,0,23.0,69.0,24.0,clear,98,22,120,,0,1
2011-04-26 11:00:00,2011-04-26,11,1,4,0,24.0,65.0,26.0,clear,132,40,172,,0,1
2011-04-26 12:00:00,2011-04-26,12,1,4,0,24.9,61.0,28.0,clear,146,40,186,,0,1
2011-04-26 13:00:00,2011-04-26,13,1,4,0,26.8,51.0,30.0,clear,139,37,176,,0,1
2011-04-26 14:00:00,2011-04-26,14,1,4,0,25.8,58.0,22.0,clear,115,40,155,,0,1
2011-04-26 15:00:00,2011-04-26,15,1,4,0,24.9,61.0,24.0,clear,119,34,153,,0,1
2011-04-26 16:00:00,2011-04-26,16,1,4,0,24.9,58.0,26.0,clear,251,40,291,,0,1
2011-04-26 17:00:00,2011-04-26,17,1,4,0,24.0,61.0,24.0,clear,455,66,521,,0,1
2011-04-26 18:00:00,2011-04-26,18,1,4,0,24.0,65.0,30.0,clear,463,65,528,,0,1
2011-04-26 19:00:00,2011-04-26,19,1,4,0,22.1,73.0,28.0,clear,286,42,328,,0,1
2011-04-26 20:00:00,2011-04-26,20,1,4,0,22.1,73.0,24.0,clear,199,35,234,,0,1
2011-04-26 21:00:00,2011-04-26,21,1,4,0,21.1,78.0,19.0,clear,162,33,195,,0,1
2011-04-26 22:00:00,2011-04-26,22,1,4,0,20.2,83.0,13.0,clouds,116,32,148,,0,1
2011-04-26 23:00:00,2011-04-26,23,1,4,0,20.2,83.0,15.0,clouds,71,7,78,,0,1
2011-04-27 00:00:00,2011-04-27,0,2,4,0,20.2,83.0,15.0,clear,24,3,27,,0,1
2011-04-27 01:00:00,2011-04-27,1,2,4,0,20.2,83.0,17.0,clear,15,2,17,,0,1
2011-04-27 02:00:00,2011-04-27,2,2,4,0,19.3,88.0,17.0,clear,5,0,5,,0,1
2011-04-27 03:00:00,2011-04-27,3,2,4,0,19.3,88.0,19.0,clouds,4,3,7,,0,1
2011-04-27 04:00:00,2011-04-27,4,2,4,0,18.3,94.0,15.0,clear,6,0,6,,0,1
2011-04-27 05:00:00,2011-04-27,5,2,4,0,18.3,94.0,17.0,clouds,16,1,17,,0,1
2011-04-27 06:00:00,2011-04-27,6,2,4,0,18.3,94.0,17.0,clear,79,5,84,,0,1
2011-04-27 07:00:00,2011-04-27,7,2,4,0,19.3,88.0,19.0,clouds,229,17,246,,0,1
2011-04-27 08:00:00,2011-04-27,8,2,4,0,19.3,88.0,22.0,clouds,413,31,444,,0,1
2011-04-27 09:00:00,2011-04-27,9,2,4,0,20.2,88.0,28.0,clouds,161,20,181,,0,1
2011-04-27 10:00:00,2011-04-27,10,2,4,0,21.1,83.0,19.0,clouds,66,26,92,,0,1
2011-04-27 11:00:00,2011-04-27,11,2,4,0,22.1,78.0,19.0,clouds,103,53,156,,0,1
2011-04-27 12:00:00,2011-04-27,12,2,4,0,23.0,78.0,22.0,clear,135,38,173,,0,1
2011-04-27 13:00:00,2011-04-27,13,2,4,0,22.1,78.0,20.0,clear,119,31,150,,0,1
2011-04-27 14:00:00,2011-04-27,14,2,4,0,24.0,74.0,19.0,clear,119,29,148,,0,1
2011-04-27 15:00:00,2011-04-27,15,2,4,0,24.9,65.0,33.0,clear,120,18,138,,0,1
2011-04-27 16:00:00,2011-04-27,16,2,4,0,24.9,70.0,26.0,clear,189,29,218,,0,1
2011-04-27 17:00:00,2011-04-27,17,2,4,0,23.0,83.0,26.0,light_rain,458,63,521,,0,1
2011-04-27 18:00:00,2011-04-27,18,2,4,0,23.0,83.0,26.0,light_rain,366,46,412,,0,1
2011-04-27 19:00:00,2011-04-27,19,2,4,0,21.1,78.0,19.0,clear,220,40,260,,0,1
2011-04-27 20:00:00,2011-04-27,20,2,4,0,22.1,83.0,22.0,clear,188,30,218,,0,1
2011-04-27 21:00:00,2011-04-27,21,2,4,0,21.1,88.0,19.0,clear,126,19,145,,0,1
2011-04-27 22:00:00,2011-04-27,22,2,4,0,21.1,88.0,22.0,clouds,111,18,129,,0,1
2011-04-27 23:00:00,2011-04-27,23,2,4,0,21.1,88.0,24.0,clouds,53,25,78,,0,1
2011-04-28 00:00:00,2011-04-28,0,3,4,0,22.1,78.0,24.0,clear,41,13,54,,0,1
2011-04-28 01:00:00,2011-04-28,1,3,4,0,21.1,83.0,26.0,clouds,12,8,20,,0,1
2011-04-28 02:00:00,2011-04-28,2,3,4,0,21.1,83.0,30.0,clouds,7,14,21,,0,1
2011-04-28 03:00:00,2011-04-28,3,3,4,0,22.1,78.0,26.0,clouds,1,2,3,,0,1
2011-04-28 04:00:00,2011-04-28,4,3,4,0,21.1,83.0,28.0,clouds,5,4,9,,0,1
2011-04-28 05:00:00,2011-04-28,5,3,4,0,21.1,83.0,26.0,clouds,13,0,13,,0,1
2011-04-28 06:00:00,2011-04-28,6,3,4,0,22.1,78.0,31.0,clouds,79,7,86,,0,1
2011-04-28 07:00:00,2011-04-28,7,3,4,0,22.1,78.0,30.0,clouds,201,14,215,,0,1
2011-04-28 08:00:00,2011-04-28,8,3,4,0,23.0,78.0,30.0,clouds,367,31,398,,0,1
2011-04-28 09:00:00,2011-04-28,9,3,4,0,21.1,88.0,22.0,light_rain,165,18,183,,0,1
2011-04-28 10:00:00,2011-04-28,10,3,4,0,21.1,88.0,19.0,clouds,45,9,54,,0,1
2011-04-28 11:00:00,2011-04-28,11,3,4,0,21.1,83.0,19.0,clouds,74,10,84,,0,1
2011-04-28 12:00:00,2011-04-28,12,3,4,0,21.1,78.0,17.0,clouds,84,23,107,,0,1
2011-04-28 13:00:00,2011-04-28,13,3,4,0,21.1,83.0,20.0,clouds,103,18,121,,0,1
2011-04-28 14:00:00,2011-04-28,14,3,4,0,21.1,83.0,20.0,clear,121,21,142,,0,1
2011-04-28 15:00:00,2011-04-28,15,3,4,0,23.0,69.0,22.0,clear,117,46,163,,0,1
2011-04-28 16:00:00,2011-04-28,16,3,4,0,21.1,78.0,17.0,clear,228,42,270,,0,1
2011-04-28 17:00:00,2011-04-28,17,3,4,0,22.1,47.0,24.0,clear,406,49,455,,0,1
2011-04-28 18:00:00,2011-04-28,18,3,4,0,22.1,47.0,24.0,clear,486,44,530,,0,1
2011-04-28 19:00:00,2011-04-28,19,3,4,0,21.1,43.0,20.0,clear,347,57,404,,0,1
2011-04-28 20:00:00,2011-04-28,20,3,4,0,19.3,43.0,15.0,clear,220,49,269,,0,1
2011-04-28 21:00:00,2011-04-28,21,3,4,0,18.3,46.0,9.0,clear,167,27,194,,0,1
2011-04-28 22:00:00,2011-04-28,22,3,4,0,17.4,45.0,11.0,clear,119,34,153,,0,1
2011-04-28 23:00:00,2011-04-28,23,3,4,0,17.4,39.0,6.0,clear,81,29,110,,0,1
2011-04-29 00:00:00,2011-04-29,0,4,4,0,16.4,39.0,19.0,clear,37,11,48,,0,1
2011-04-29 01:00:00,2011-04-29,1,4,4,0,15.5,45.0,6.0,clear,21,10,31,,0,1
2011-04-29 02:00:00,2011-04-29,2,4,4,0,13.6,63.0,7.0,clear,8,2,10,,0,1
2011-04-29 03:00:00,2011-04-29,3,4,4,0,13.6,59.0,6.0,clear,4,1,5,,0,1
2011-04-29 04:00:00,2011-04-29,4,4,4,0,13.6,51.0,9.0,clear,6,0,6,,0,1
2011-04-29 05:00:00,2011-04-29,5,4,4,0,13.6,47.0,9.0,clear,25,0,25,,0,1
2011-04-29 06:00:00,2011-04-29,6,4,4,0,15.5,45.0,19.0,clear,67,4,71,,0,1
2011-04-29 07:00:00,2011-04-29,7,4,4,0,16.4,42.0,13.0,clear,222,18,240,,0,1
2011-04-29 08:00:00,2011-04-29,8,4,4,0,17.4,39.0,20.0,clear,386,35,421,,0,1
2011-04-29 09:00:00,2011-04-29,9,4,4,0,17.4,39.0,22.0,clear,185,45,230,,0,1
2011-04-29 10:00:00,2011-04-29,10,4,4,0,18.3,40.0,19.0,clear,99,57,156,,0,1
2011-04-29 11:00:00,2011-04-29,11,4,4,0,20.2,38.0,15.0,clear,108,49,157,,0,1
2011-04-29 12:00:00,2011-04-29,12,4,4,0,18.3,37.0,19.0,clear,160,63,223,,0,1
2011-04-29 13:00:00,2011-04-29,13,4,4,0,18.3,37.0,20.0,clear,234,74,308,,0,1
2011-04-29 14:00:00,2011-04-29,14,4,4,0,20.2,35.0,22.0,clear,190,58,248,,0,1
2011-04-29 15:00:00,2011-04-29,15,4,4,0,18.3,40.0,20.0,clouds,175,77,252,,0,1
2011-04-29 16:00:00,2011-04-29,16,4,4,0,17.4,42.0,24.0,clouds,240,59,299,,0,1
2011-04-29 17:00:00,2011-04-29,17,4,4,0,16.4,45.0,26.0,clouds,433,75,508,,0,1
2011-04-29 18:00:00,2011-04-29,18,4,4,0,16.4,48.0,24.0,clear,384,55,439,,0,1
2011-04-29 19:00:00,2011-04-29,19,4,4,0,13.6,55.0,22.0,clear,230,40,270,,0,1
2011-04-29 20:00:00,2011-04-29,20,4,4,0,14.6,48.0,15.0,clear,160,34,194,,0,1
2011-04-29 21:00:00,2011-04-29,21,4,4,0,13.6,51.0,13.0,clear,145,50,195,,0,1
2011-04-29 22:00:00,2011-04-29,22,4,4,0,11.7,58.0,11.0,clear,110,36,146,,0,1
2011-04-29 23:00:00,2011-04-29,23,4,4,0,12.7,54.0,6.0,clouds,88,25,113,,0,1
2011-04-30 00:00:00,2011-04-30,0,5,4,1,12.7,54.0,17.0,clouds,73,33,106,,0,0
2011-04-30 01:00:00,2011-04-30,1,5,4,1,12.7,54.0,11.0,clouds,59,15,74,,0,0
2011-04-30 02:00:00,2011-04-30,2,5,4,1,12.7,54.0,15.0,clouds,53,12,65,,0,0
2011-04-30 03:00:00,2011-04-30,3,5,4,1,11.7,54.0,13.0,clouds,13,4,17,,0,0
2011-04-30 04:00:00,2011-04-30,4,5,4,1,11.7,54.0,15.0,clouds,5,2,7,,0,0
2011-04-30 05:00:00,2011-04-30,5,5,4,1,11.7,54.0,26.0,clear,4,3,7,,0,0
2011-04-30 06:00:00,2011-04-30,6,5,4,1,10.8,58.0,19.0,clear,11,10,21,,0,0
2011-04-30 07:00:00,2011-04-30,7,5,4,1,10.8,54.0,26.0,clear,27,21,48,,0,0
2011-04-30 08:00:00,2011-04-30,8,5,4,1,10.8,54.0,20.0,clear,70,21,91,,0,0
2011-04-30 09:00:00,2011-04-30,9,5,4,1,12.7,51.0,24.0,clear,121,35,156,,0,0
2011-04-30 10:00:00,2011-04-30,10,5,4,1,14.6,44.0,26.0,clear,185,94,279,,0,0
2011-04-30 11:00:00,2011-04-30,11,5,4,1,15.5,42.0,24.0,clear,201,120,321,,0,0
2011-04-30 12:00:00,2011-04-30,12,5,4,1,16.4,42.0,26.0,clear,238,178,416,,0,0
2011-04-30 13:00:00,2011-04-30,13,5,4,1,17.4,39.0,20.0,clear,270,185,455,,0,0
2011-04-30 14:00:00,2011-04-30,14,5,4,1,17.4,39.0,15.0,clear,268,184,452,,0,0
2011-04-30 15:00:00,2011-04-30,15,5,4,1,18.3,37.0,9.0,clear,282,217,499,,0,0
2011-04-30 16:00:00,2011-04-30,16,5,4,1,19.3,37.0,13.0,clear,273,191,464,,0,0
2011-04-30 17:00:00,2011-04-30,17,5,4,1,18.3,43.0,9.0,clear,245,162,407,,0,0
2011-04-30 18:00:00,2011-04-30,18,5,4,1,17.4,43.0,9.0,clear,237,134,371,,0,0
2011-04-30 19:00:00,2011-04-30,19,5,4,1,17.4,43.0,9.0,clear,237,150,387,,0,0
2011-04-30 20:00:00,2011-04-30,20,5,4,1,12.7,62.0,9.0,clear,159,65,224,,0,0
2011-04-30 21:00:00,2011-04-30,21,5,4,1,12.7,62.0,9.0,clear,119,58,177,,0,0
2011-04-30 22:00:00,2011-04-30,22,5,4,1,12.7,67.0,7.0,clear,106,37,143,,0,0
2011-04-30 23:00:00,2011-04-30,23,5,4,1,12.7,67.0,7.0,clear,91,34,125,,0,0
2011-05-01 00:00:00,2011-05-01,0,6,5,1,11.7,67.0,6.0,clear,77,19,96,,0,0
2011-05-01 01:00:00,2011-05-01,1,6,5,1,11.7,69.0,7.0,clear,50,9,59,,0,0
2011-05-01 02:00:00,2011-05-01,2,6,5,1,11.7,77.0,7.0,clear,43,7,50,,0,0
2011-05-01 03:00:00,2011-05-01,3,6,5,1,10.8,82.0,7.0,clear,15,8,23,,0,0
2011-05-01 04:00:00,2011-05-01,4,6,5,1,10.8,76.0,7.0,clear,11,6,17,,0,0
2011-05-01 05:00:00,2011-05-01,5,6,5,1,10.8,82.0,6.0,clear,10,0,10,,0,0
2011-05-01 06:00:00,2011-05-01,6,6,5,1,10.8,82.0,6.0,clouds,9,4,13,,0,0
2011-05-01 07:00:00,2011-05-01,7,6,5,1,11.7,77.0,6.0,clouds,26,7,33,,0,0
